Market,Window,Horizon,Model,Period,MAE,R2,RMSE,N_samples,Seed
SP500,30,1,Bi-GRU,2023_AI_Wave,0.0074893692508339,0.9521559476852416,0.00928456604127,250,2620
SP500,30,1,Bi-LSTM,2023_AI_Wave,0.0116044264286756,0.8910232782363892,0.0140124672901995,250,2620
SP500,30,1,PatchTST,2023_AI_Wave,0.015523599460721,0.7946542501449585,0.0192349299970839,250,2620
SP500,30,1,Mamba,2023_AI_Wave,0.0088939359411597,0.9302489161491394,0.0112104548539797,250,2620
SP500,30,1,SNN,2023_AI_Wave,0.0496276393532753,-0.6055858135223389,0.053785413346101,250,2620
SP500,30,1,Ensemble,2023_AI_Wave,0.0139451660215854,0.8503685593605042,0.0164194718298998,250,2620
SP500,30,5,ARIMA,2023_AI_Wave,0.0120799360915104,0.8728146094568882,0.0151379247342777,250,2620
SP500,30,5,Bi-RNN,2023_AI_Wave,0.0152014074847102,0.7954420447349548,0.0187680523552231,246,2620
SP500,30,5,Bi-GRU,2023_AI_Wave,0.0136183276772499,0.8400434851646423,0.0165963287378136,246,2620
SP500,30,5,Bi-LSTM,2023_AI_Wave,0.01576036401093,0.77485591173172,0.0196898000396364,246,2620
SP500,30,5,PatchTST,2023_AI_Wave,0.0264635346829891,0.4049620628356933,0.0320098282690457,246,2620
SP500,30,5,Mamba,2023_AI_Wave,0.0129236131906509,0.8391956090927124,0.0166402534210555,246,2620
SP500,30,5,SNN,2023_AI_Wave,0.0630435198545456,-1.792633056640625,0.0693454500845646,246,2620
SP500,30,5,Ensemble,2023_AI_Wave,0.022003524005413,0.5996403098106384,0.0262564623508144,246,2620
SP500,30,10,ARIMA,2023_AI_Wave,0.0182469959591817,0.7387325393361226,0.021696535423984,250,2620
SP500,30,10,Bi-RNN,2023_AI_Wave,0.0235539395362138,0.5331829786300659,0.0279533738037394,241,2620
SP500,30,10,Bi-GRU,2023_AI_Wave,0.0208452213555574,0.6490775346755981,0.0242363073462038,241,2620
SP500,30,10,Bi-LSTM,2023_AI_Wave,0.0372892990708351,-0.0918657779693603,0.0427509240447426,241,2620
SP500,30,10,PatchTST,2023_AI_Wave,0.030006131157279,0.2113397717475891,0.0363333844407714,241,2620
SP500,30,10,Mamba,2023_AI_Wave,0.0208891276270151,0.6374400854110718,0.0246348979084138,241,2620
SP500,30,10,SNN,2023_AI_Wave,0.0658613890409469,-2.158169984817505,0.07270740136405,241,2620
SP500,30,10,Ensemble,2023_AI_Wave,0.0305347237735986,0.2191760540008545,0.0361524251599994,241,2620
SP500,60,1,ARIMA,2023_AI_Wave,0.0051508707976653,0.9757543007275122,0.0066094463962052,250,2620
SP500,60,1,Bi-RNN,2023_AI_Wave,0.0121517507359385,0.8777315616607666,0.0148424252864789,250,2620
SP500,60,1,Bi-GRU,2023_AI_Wave,0.0079278713092207,0.94765442609787,0.0097115337372634,250,2620
SP500,60,1,Bi-LSTM,2023_AI_Wave,0.0205916538834571,0.6506385803222656,0.0250891058639737,250,2620
SP500,60,1,PatchTST,2023_AI_Wave,0.0432580709457397,-0.6091940402984619,0.0538458149352672,250,2620
SP500,60,1,Mamba,2023_AI_Wave,0.0077414368279278,0.9521761536598206,0.0092826078563358,250,2620
SP500,60,1,SNN,2023_AI_Wave,0.0785185918211937,-3.184337615966797,0.0868282644714531,250,2620
SP500,60,1,Ensemble,2023_AI_Wave,0.0259103067219257,0.4776026010513305,0.0306794973194001,250,2620
SP500,60,5,ARIMA,2023_AI_Wave,0.0119706118901844,0.87407636538652,0.0150626488930293,250,2620
SP500,60,5,Bi-RNN,2023_AI_Wave,0.013298301026225,0.841360867023468,0.0165278431867197,246,2620
SP500,60,5,Bi-GRU,2023_AI_Wave,0.0147473830729722,0.8160171508789062,0.0177991697820068,246,2620
SP500,60,5,Bi-LSTM,2023_AI_Wave,0.0310855209827423,0.205828309059143,0.0369801136618119,246,2620
SP500,60,5,PatchTST,2023_AI_Wave,0.019701873883605,0.6784479022026062,0.0235308004539129,246,2620
SP500,60,5,Mamba,2023_AI_Wave,0.013168815523386,0.8501375913619995,0.0160641363295302,246,2620
SP500,60,5,SNN,2023_AI_Wave,0.0666871145367622,-2.2881107330322266,0.0752461404058144,246,2620
SP500,60,5,Ensemble,2023_AI_Wave,0.0225684586912393,0.5700103640556335,0.0272107198488417,246,2620
SP500,60,10,ARIMA,2023_AI_Wave,0.0185969368548265,0.7363311581945305,0.021796016771124,250,2620
SP500,60,10,Bi-RNN,2023_AI_Wave,0.0209432877600193,0.6191449761390686,0.0252487985346066,241,2620
SP500,60,10,Bi-GRU,2023_AI_Wave,0.0189717430621385,0.7090670466423035,0.0220677127667864,241,2620
SP500,60,10,Bi-LSTM,2023_AI_Wave,0.0486511699855327,-0.7381352186203003,0.0539389711391552,241,2620
SP500,60,10,PatchTST,2023_AI_Wave,0.0212259255349636,0.6053982377052307,0.0257004294224793,241,2620
SP500,60,10,Mamba,2023_AI_Wave,0.0223694834858179,0.5819694399833679,0.0264523882429549,241,2620
SP500,60,10,SNN,2023_AI_Wave,0.0571873001754283,-1.7138214111328125,0.0673986948341576,241,2620
SP500,60,10,Ensemble,2023_AI_Wave,0.0284066535532474,0.3180211186408996,0.0337867441787754,241,2620
SP500,90,1,ARIMA,2023_AI_Wave,0.0051168954436563,0.9765580375201046,0.0064989726738412,250,2620
SP500,90,1,Bi-RNN,2023_AI_Wave,0.0187605433166027,0.7342052459716797,0.021883711001124,250,2620
SP500,90,1,Bi-GRU,2023_AI_Wave,0.0073790121823549,0.9539392590522766,0.0091098940266009,250,2620
SP500,90,1,Bi-LSTM,2023_AI_Wave,0.0103409523144364,0.9104416966438292,0.0127028370758405,250,2620
SP500,90,1,PatchTST,2023_AI_Wave,0.0215438529849052,0.6536480784416199,0.0249808117684143,250,2620
SP500,90,1,Mamba,2023_AI_Wave,0.006180016323924,0.9688131213188172,0.0074960723153439,250,2620
SP500,90,1,SNN,2023_AI_Wave,0.0995152294635772,-5.369732856750488,0.1071293184938384,250,2620
SP500,90,1,Ensemble,2023_AI_Wave,0.0247272029519081,0.559711217880249,0.0281654410712662,250,2620
SP500,90,5,ARIMA,2023_AI_Wave,0.0120979179797207,0.8736427501284814,0.015088560555238,250,2620
SP500,90,5,Bi-RNN,2023_AI_Wave,0.0149706471711397,0.8000894784927368,0.0185536287030742,246,2620
SP500,90,5,Bi-GRU,2023_AI_Wave,0.0135606927797198,0.8370553851127625,0.0167506254201951,246,2620
SP500,90,5,Bi-LSTM,2023_AI_Wave,0.0299455244094133,0.3300314545631408,0.0339655177782729,246,2620
SP500,90,5,PatchTST,2023_AI_Wave,0.0425164960324764,-0.4246947765350342,0.049530412410399,246,2620
SP500,90,5,Mamba,2023_AI_Wave,0.0139646576717495,0.8259173631668091,0.0173136556657414,246,2620
SP500,90,5,SNN,2023_AI_Wave,0.0490505769848823,-0.9147032499313354,0.057419812642255,246,2620
SP500,90,5,Ensemble,2023_AI_Wave,0.0258106421679258,0.4730046987533569,0.0301241220708272,246,2620
SP500,90,10,ARIMA,2023_AI_Wave,0.0186024031291858,0.7369793396671764,0.0217692095316419,250,2620
SP500,90,10,Bi-RNN,2023_AI_Wave,0.0189832039177417,0.692988932132721,0.0226692884125313,241,2620
SP500,90,10,Bi-GRU,2023_AI_Wave,0.0206256639212369,0.6516671180725098,0.0241467167018435,241,2620
SP500,90,10,Bi-LSTM,2023_AI_Wave,0.0491721667349338,-0.7656553983688354,0.0543643052446755,241,2620
SP500,90,10,PatchTST,2023_AI_Wave,0.024971367791295,0.4800623655319214,0.029500984425695,241,2620
SP500,90,10,Mamba,2023_AI_Wave,0.0198698472231626,0.6689088344573975,0.0235415300665784,241,2620
SP500,90,10,SNN,2023_AI_Wave,0.0480918250977993,-0.8879735469818115,0.0562158557126674,241,2620
SP500,90,10,Ensemble,2023_AI_Wave,0.027533870190382,0.3715172410011291,0.0324345258080126,241,2620
SP500,120,1,ARIMA,2023_AI_Wave,0.0051700852441267,0.9764181722477856,0.0065183317349013,250,2620
SP500,120,1,Bi-RNN,2023_AI_Wave,0.0094363577663898,0.927793025970459,0.0114061036625139,250,2620
SP500,120,1,Bi-GRU,2023_AI_Wave,0.0082904379814863,0.9436598420143129,0.0100752712211123,250,2620
SP500,120,1,Bi-LSTM,2023_AI_Wave,0.0072212629020214,0.9537010788917542,0.0091334137620237,250,2620
SP500,120,1,PatchTST,2023_AI_Wave,0.0164105482399463,0.7659707069396973,0.0205344392001577,250,2620
SP500,120,1,Mamba,2023_AI_Wave,0.0070758182555437,0.9584726691246032,0.0086499726221016,250,2620
SP500,120,1,SNN,2023_AI_Wave,0.0396996922791004,-0.2716937065124511,0.0478673101320559,250,2620
SP500,120,1,Ensemble,2023_AI_Wave,0.0117029193788766,0.8840314745903015,0.0144549903237815,250,2620
SP500,120,5,ARIMA,2023_AI_Wave,0.011790614574422,0.8785846788764687,0.0147905551130261,250,2620
SP500,120,5,Bi-RNN,2023_AI_Wave,0.0155901974067091,0.7815481424331665,0.0193949600829708,246,2620
SP500,120,5,Bi-GRU,2023_AI_Wave,0.0139783723279833,0.8337329626083374,0.0169205359678622,246,2620
SP500,120,5,Bi-LSTM,2023_AI_Wave,0.0189771819859743,0.6907737255096436,0.0230753998399236,246,2620
SP500,120,5,PatchTST,2023_AI_Wave,0.0268621463328599,0.3791094422340393,0.0326978012787572,246,2620
SP500,120,5,Mamba,2023_AI_Wave,0.0134412562474608,0.8364289999008179,0.0167827899922632,246,2620
SP500,120,5,SNN,2023_AI_Wave,0.041031714528799,-0.5719555616378784,0.0520272842462449,246,2620
SP500,120,5,Ensemble,2023_AI_Wave,0.020239483565092,0.6431893706321716,0.0247873392507744,246,2620
SP500,120,10,ARIMA,2023_AI_Wave,0.0180829894946161,0.7470209775108683,0.0213496118028076,250,2620
SP500,120,10,Bi-RNN,2023_AI_Wave,0.0271365772932767,0.39296555519104,0.0318762732145158,241,2620
SP500,120,10,Bi-GRU,2023_AI_Wave,0.0187384597957134,0.7110956907272339,0.02199064220641,241,2620
SP500,120,10,Bi-LSTM,2023_AI_Wave,0.0316113121807575,0.1688962578773498,0.0372982535755702,241,2620
SP500,120,10,PatchTST,2023_AI_Wave,0.0221151579171419,0.5571151971817017,0.0272274064767168,241,2620
SP500,120,10,Mamba,2023_AI_Wave,0.0187035854905843,0.708633542060852,0.0220841466748096,241,2620
SP500,120,10,SNN,2023_AI_Wave,0.0292218327522277,0.1380526423454284,0.0379840484408562,241,2620
SP500,120,10,Ensemble,2023_AI_Wave,0.0227884594351053,0.5384489297866821,0.0277952601730729,241,2620
SP500,252,1,ARIMA,2023_AI_Wave,0.0050865199685779,0.976975317039314,0.0064408703480993,250,2620
SP500,252,1,Bi-RNN,2023_AI_Wave,0.0091788824647665,0.9303205013275146,0.0112047022946743,250,2620
SP500,252,1,Bi-GRU,2023_AI_Wave,0.0076664332300424,0.950086772441864,0.0094832119584322,250,2620
SP500,252,1,Bi-LSTM,2023_AI_Wave,0.0107135316357016,0.9038711190223694,0.0131605712220342,250,2620
SP500,252,1,PatchTST,2023_AI_Wave,0.0298605002462863,0.2837321162223816,0.0359240668784616,250,2620
SP500,252,1,Mamba,2023_AI_Wave,0.0057721529155969,0.9706630110740662,0.0072703528984178,250,2620
SP500,252,1,SNN,2023_AI_Wave,0.0259788855910301,0.4283168315887451,0.0320941179433409,250,2620
SP500,252,1,Ensemble,2023_AI_Wave,0.0123264789581298,0.8711154460906982,0.0152387095896348,250,2620
SP500,252,5,ARIMA,2023_AI_Wave,0.0119279246815243,0.8788444608186247,0.0147747235994697,250,2620
SP500,252,5,Bi-RNN,2023_AI_Wave,0.0187008827924728,0.7197529077529907,0.0219675488629025,246,2620
SP500,252,5,Bi-GRU,2023_AI_Wave,0.013424172066152,0.8424937725067139,0.0164687218615505,246,2620
SP500,252,5,Bi-LSTM,2023_AI_Wave,0.0147780738770961,0.7996278405189514,0.0185750383841542,246,2620
SP500,252,5,PatchTST,2023_AI_Wave,0.0531996972858905,-1.1338560581207275,0.0606168796014273,246,2620
SP500,252,5,Mamba,2023_AI_Wave,0.0149126034229993,0.8118510246276855,0.0179995616333886,246,2620
SP500,252,5,SNN,2023_AI_Wave,0.0368935465812683,-0.0941184759140014,0.043405342705093,246,2620
SP500,252,5,Ensemble,2023_AI_Wave,0.0230111461132764,0.5661602020263672,0.0273322705031043,246,2620
SP500,252,10,ARIMA,2023_AI_Wave,0.0179708260659888,0.7520866041371026,0.0211347796753682,250,2620
SP500,252,10,Bi-RNN,2023_AI_Wave,0.0238904580473899,0.5233820676803589,0.0282452921526122,241,2620
SP500,252,10,Bi-GRU,2023_AI_Wave,0.0217826347798109,0.6103108525276184,0.0255399494524741,241,2620
SP500,252,10,Bi-LSTM,2023_AI_Wave,0.0333404019474983,0.0859401822090148,0.039115436269146,241,2620
SP500,252,10,PatchTST,2023_AI_Wave,0.0361139960587024,-0.1026254892349243,0.0429610508284953,241,2620
SP500,252,10,Mamba,2023_AI_Wave,0.0195438023656606,0.679826557636261,0.0231501352189403,241,2620
SP500,252,10,SNN,2023_AI_Wave,0.07944006472826,-3.350375175476074,0.0853344173364097,241,2620
SP500,252,10,Ensemble,2023_AI_Wave,0.0323940813541412,0.1450570821762085,0.0378293986160255,241,2620
HSI,30,1,ARIMA,2008_Financial_Crisis,0.0189353031441811,0.9872772018847812,0.0257156819260196,367,2620
HSI,30,1,Bi-RNN,2008_Financial_Crisis,0.0240127351135015,0.9805710911750792,0.0317783176551888,367,2620
HSI,30,1,Bi-GRU,2008_Financial_Crisis,0.0222907904535532,0.9837903380393982,0.0290264222861634,367,2620
HSI,30,1,Bi-LSTM,2008_Financial_Crisis,0.0267758481204509,0.9740012884140016,0.036760611209677,367,2620
HSI,30,1,PatchTST,2008_Financial_Crisis,0.1022076606750488,0.738935649394989,0.1164878143427062,367,2620
HSI,30,1,Mamba,2008_Financial_Crisis,0.0308663807809352,0.9628336429595948,0.0439522962848888,367,2620
HSI,30,1,SNN,2008_Financial_Crisis,0.0700993314385414,0.8664200901985168,0.0833253788380204,367,2620
HSI,30,1,Ensemble,2008_Financial_Crisis,0.0307500045746564,0.9708465337753296,0.0389270729667917,367,2620
HSI,30,5,ARIMA,2008_Financial_Crisis,0.0376080852995431,0.9537139869267628,0.0490491645290265,367,2620
HSI,30,5,Bi-RNN,2008_Financial_Crisis,0.0601760782301425,0.8890590071678162,0.0757553345079355,363,2620
HSI,30,5,Bi-GRU,2008_Financial_Crisis,0.0470789298415184,0.9348878860473632,0.0580360675322214,363,2620
HSI,30,5,Bi-LSTM,2008_Financial_Crisis,0.0498204715549945,0.9193592071533204,0.06458690875998,363,2620
HSI,30,5,PatchTST,2008_Financial_Crisis,0.0645523443818092,0.8779023885726929,0.0794731935214343,363,2620
HSI,30,5,Mamba,2008_Financial_Crisis,0.0496829338371753,0.9188820123672484,0.0647777272962818,363,2620
HSI,30,5,SNN,2008_Financial_Crisis,0.063576839864254,0.8638306856155396,0.083927978387436,363,2620
HSI,30,5,Ensemble,2008_Financial_Crisis,0.0477249212563037,0.9268993735313416,0.0614932777261855,363,2620
HSI,30,10,ARIMA,2008_Financial_Crisis,0.0511860485760324,0.9196694972582032,0.0646170266264584,367,2620
HSI,30,10,Bi-RNN,2008_Financial_Crisis,0.0505358092486858,0.9192013144493104,0.0642485188659503,358,2620
HSI,30,10,Bi-GRU,2008_Financial_Crisis,0.0549024567008018,0.9128029346466064,0.0667439562054033,358,2620
HSI,30,10,Bi-LSTM,2008_Financial_Crisis,0.0587298646569252,0.8859331011772156,0.0763379938760044,358,2620
HSI,30,10,PatchTST,2008_Financial_Crisis,0.0996791273355484,0.7242041826248169,0.1187011163257137,358,2620
HSI,30,10,Mamba,2008_Financial_Crisis,0.0664502754807472,0.8533837795257568,0.0865469933858703,358,2620
HSI,30,10,SNN,2008_Financial_Crisis,0.0820392966270446,0.7822684049606323,0.1054682378403272,358,2620
HSI,30,10,Ensemble,2008_Financial_Crisis,0.0555764585733413,0.898342490196228,0.072066034665603,358,2620
HSI,60,1,ARIMA,2008_Financial_Crisis,0.019122186509867,0.9873442330728436,0.0256478497898651,367,2620
HSI,60,1,Bi-RNN,2008_Financial_Crisis,0.023242212831974,0.9827594757080078,0.029935164928644,367,2620
HSI,60,1,Bi-GRU,2008_Financial_Crisis,0.0238677337765693,0.981698989868164,0.030842135728039,367,2620
HSI,60,1,Bi-LSTM,2008_Financial_Crisis,0.0302984714508056,0.9674124121665956,0.0411559808542333,367,2620
HSI,60,1,PatchTST,2008_Financial_Crisis,0.0843051597476005,0.8135157227516174,0.0984527436064219,367,2620
HSI,60,1,Mamba,2008_Financial_Crisis,0.0280259903520345,0.9728564620018004,0.0375612534748188,367,2620
HSI,60,1,SNN,2008_Financial_Crisis,0.0809762850403785,0.7744970321655273,0.1082636880600894,367,2620
HSI,60,1,Ensemble,2008_Financial_Crisis,0.033439889550209,0.9623681306838988,0.0442267176481017,367,2620
HSI,60,5,ARIMA,2008_Financial_Crisis,0.0373145718882961,0.9559693256985448,0.0478392536681578,367,2620
HSI,60,5,Bi-RNN,2008_Financial_Crisis,0.0405498445034027,0.946077048778534,0.0528145860014557,363,2620
HSI,60,5,Bi-GRU,2008_Financial_Crisis,0.0481489412486553,0.9324586987495422,0.0591087674894481,363,2620
HSI,60,5,Bi-LSTM,2008_Financial_Crisis,0.0903790891170501,0.7814455628395081,0.1063278319882427,363,2620
HSI,60,5,PatchTST,2008_Financial_Crisis,0.0981639623641967,0.742111325263977,0.1155003452435201,363,2620
HSI,60,5,Mamba,2008_Financial_Crisis,0.0478095524013042,0.9236882328987122,0.0628294012949952,363,2620
HSI,60,5,SNN,2008_Financial_Crisis,0.0880377367138862,0.7491767406463623,0.1139071618476653,363,2620
HSI,60,5,Ensemble,2008_Financial_Crisis,0.0552760027348995,0.904449999332428,0.0703043999244801,363,2620
HSI,60,10,ARIMA,2008_Financial_Crisis,0.0522400921923853,0.9183081766082136,0.0651622425897656,367,2620
HSI,60,10,Bi-RNN,2008_Financial_Crisis,0.0590106509625911,0.9001019597053528,0.0714396656124055,358,2620
HSI,60,10,Bi-GRU,2008_Financial_Crisis,0.0708865076303482,0.8596013784408569,0.0846920004621877,358,2620
HSI,60,10,Bi-LSTM,2008_Financial_Crisis,0.0577785223722457,0.8937262296676636,0.0736841346718036,358,2620
HSI,60,10,PatchTST,2008_Financial_Crisis,0.1156086102128028,0.649432897567749,0.1338278651527247,358,2620
HSI,60,10,Mamba,2008_Financial_Crisis,0.0727319493889808,0.8387235403060913,0.0907708515311389,358,2620
HSI,60,10,SNN,2008_Financial_Crisis,0.1026728972792625,0.6709221601486206,0.1296612707293639,358,2620
HSI,60,10,Ensemble,2008_Financial_Crisis,0.067834198474884,0.8617439270019531,0.084043296394002,358,2620
HSI,90,1,ARIMA,2008_Financial_Crisis,0.018234904848259,0.9890746935506686,0.0238299725035881,367,2620
HSI,90,1,Bi-RNN,2008_Financial_Crisis,0.0221720803529024,0.98416930437088,0.0286851212990786,367,2620
HSI,90,1,Bi-GRU,2008_Financial_Crisis,0.0247873626649379,0.9804627895355223,0.0318667909538368,367,2620
HSI,90,1,Bi-LSTM,2008_Financial_Crisis,0.030947558581829,0.9658383131027222,0.0421382255353749,367,2620
HSI,90,1,PatchTST,2008_Financial_Crisis,0.0960626304149627,0.7364311814308167,0.117045232723113,367,2620
HSI,90,1,Mamba,2008_Financial_Crisis,0.0291339941322803,0.9701088070869446,0.039416520918213,367,2620
HSI,90,1,SNN,2008_Financial_Crisis,0.0981867536902427,0.7219065427780151,0.1202270269224445,367,2620
HSI,90,1,Ensemble,2008_Financial_Crisis,0.0394701734185218,0.9511098861694336,0.0504100649321836,367,2620
HSI,90,5,ARIMA,2008_Financial_Crisis,0.0367010568795658,0.9568455546474944,0.0473608509631949,367,2620
HSI,90,5,Bi-RNN,2008_Financial_Crisis,0.0439187511801719,0.9393930435180664,0.0559922964340647,363,2620
HSI,90,5,Bi-GRU,2008_Financial_Crisis,0.0628720223903656,0.8840848207473755,0.0774350034994058,363,2620
HSI,90,5,Bi-LSTM,2008_Financial_Crisis,0.0561951883137226,0.9047071933746338,0.0702097095050179,363,2620
HSI,90,5,PatchTST,2008_Financial_Crisis,0.1289851665496826,0.5913492441177368,0.1453929293991549,363,2620
HSI,90,5,Mamba,2008_Financial_Crisis,0.0925372317433357,0.7755216956138611,0.1077591931856091,363,2620
HSI,90,5,SNN,2008_Financial_Crisis,0.1174500957131385,0.6322907209396362,0.1379175219360447,363,2620
HSI,90,5,Ensemble,2008_Financial_Crisis,0.0776764377951622,0.8349987268447876,0.0923869918377913,363,2620
HSI,90,10,ARIMA,2008_Financial_Crisis,0.0520146632080184,0.919680272396158,0.064612692776289,367,2620
HSI,90,10,Bi-RNN,2008_Financial_Crisis,0.1172237172722816,0.6538707613945007,0.1329780906709115,358,2620
HSI,90,10,Bi-GRU,2008_Financial_Crisis,0.0630547627806663,0.8880509734153748,0.0756260068290461,358,2620
HSI,90,10,Bi-LSTM,2008_Financial_Crisis,0.0566586554050445,0.8964876532554626,0.0727205391988734,358,2620
HSI,90,10,PatchTST,2008_Financial_Crisis,0.1602056622505188,0.3735880255699157,0.1788920334410601,358,2620
HSI,90,10,Mamba,2008_Financial_Crisis,0.077257215976715,0.807283878326416,0.0992247457645063,358,2620
HSI,90,10,SNN,2008_Financial_Crisis,0.1760573536157608,0.2549880146980285,0.19509340395233,358,2620
HSI,90,10,Ensemble,2008_Financial_Crisis,0.0954981967806816,0.7561542987823486,0.1116139523949222,358,2620
HSI,120,1,ARIMA,2008_Financial_Crisis,0.0182777200014072,0.989066630319311,0.0238387645289149,367,2620
HSI,120,1,Bi-RNN,2008_Financial_Crisis,0.0230791997164487,0.982911229133606,0.0298031475105502,367,2620
HSI,120,1,Bi-GRU,2008_Financial_Crisis,0.0264306515455245,0.978299617767334,0.0335845947265625,367,2620
HSI,120,1,Bi-LSTM,2008_Financial_Crisis,0.0309912376105785,0.9657150506973268,0.0422141893610919,367,2620
HSI,120,1,PatchTST,2008_Financial_Crisis,0.1667105704545974,0.3422839641571045,0.1848953251540673,367,2620
HSI,120,1,Mamba,2008_Financial_Crisis,0.0430249832570552,0.9344506859779358,0.0583701456713233,367,2620
HSI,120,1,SNN,2008_Financial_Crisis,0.0917995348572731,0.7517076134681702,0.1136026427239463,367,2620
HSI,120,1,Ensemble,2008_Financial_Crisis,0.0453315712511539,0.9406375288963318,0.0555472549628019,367,2620
HSI,120,5,ARIMA,2008_Financial_Crisis,0.0368462969692204,0.9570110202836478,0.0472699667031647,367,2620
HSI,120,5,Bi-RNN,2008_Financial_Crisis,0.039092231541872,0.9530240297317504,0.0492952485541685,363,2620
HSI,120,5,Bi-GRU,2008_Financial_Crisis,0.061002641916275,0.889647364616394,0.075554177169015,363,2620
HSI,120,5,Bi-LSTM,2008_Financial_Crisis,0.0496639236807823,0.9191210865974426,0.0646822030149284,363,2620
HSI,120,5,PatchTST,2008_Financial_Crisis,0.196415364742279,-0.0197019577026367,0.2296697376156177,363,2620
HSI,120,5,Mamba,2008_Financial_Crisis,0.0420570448040962,0.9419772624969482,0.054785572397212,363,2620
HSI,120,5,SNN,2008_Financial_Crisis,0.1032576113939285,0.6938153505325317,0.1258516209568061,363,2620
HSI,120,5,Ensemble,2008_Financial_Crisis,0.0688828527927398,0.8569879531860352,0.086010893454244,363,2620
HSI,120,10,ARIMA,2008_Financial_Crisis,0.0519267737341022,0.9190112868442064,0.0648812153834108,367,2620
HSI,120,10,Bi-RNN,2008_Financial_Crisis,0.0498344264924526,0.919752299785614,0.0640290789536334,358,2620
HSI,120,10,Bi-GRU,2008_Financial_Crisis,0.096987560391426,0.753214955329895,0.1122846461118773,358,2620
HSI,120,10,Bi-LSTM,2008_Financial_Crisis,0.054248884320259,0.9051048755645752,0.0696278391431278,358,2620
HSI,120,10,PatchTST,2008_Financial_Crisis,0.1787008792161941,0.2145403027534485,0.2003193540784138,358,2620
HSI,120,10,Mamba,2008_Financial_Crisis,0.102325864136219,0.6730589866638184,0.1292396193906778,358,2620
HSI,120,10,SNN,2008_Financial_Crisis,0.0968872383236885,0.7134122848510742,0.1210012274723708,358,2620
HSI,120,10,Ensemble,2008_Financial_Crisis,0.0827645882964134,0.7952940464019775,0.1022648095578525,358,2620
HSI,252,1,ARIMA,2008_Financial_Crisis,0.0179959610995429,0.9891514707434336,0.0237460927467943,367,2620
HSI,252,1,Bi-RNN,2008_Financial_Crisis,0.0234829746186733,0.9825832843780518,0.0300877862128031,367,2620
HSI,252,1,Bi-GRU,2008_Financial_Crisis,0.0246308930218219,0.9802741408348083,0.0320202316400942,367,2620
HSI,252,1,Bi-LSTM,2008_Financial_Crisis,0.0563816353678703,0.9028029441833496,0.071077696460154,367,2620
HSI,252,1,PatchTST,2008_Financial_Crisis,0.1247586011886596,0.531600832939148,0.1560323988140468,367,2620
HSI,252,1,Mamba,2008_Financial_Crisis,0.0238823536783456,0.9811463952064514,0.0313043103795128,367,2620
HSI,252,1,SNN,2008_Financial_Crisis,0.1203081309795379,0.5703930854797363,0.1494315642035943,367,2620
HSI,252,1,Ensemble,2008_Financial_Crisis,0.0347634404897689,0.960847556591034,0.0451113860210908,367,2620
HSI,252,5,ARIMA,2008_Financial_Crisis,0.0365477227673545,0.9576946746820996,0.0468925928448838,367,2620
HSI,252,5,Bi-RNN,2008_Financial_Crisis,0.0403248332440853,0.9474499225616456,0.0521379202156022,363,2620
HSI,252,5,Bi-GRU,2008_Financial_Crisis,0.047421995550394,0.9342978000640868,0.0582984616346903,363,2620
HSI,252,5,Bi-LSTM,2008_Financial_Crisis,0.0638761967420578,0.8660472631454468,0.0832420829895809,363,2620
HSI,252,5,PatchTST,2008_Financial_Crisis,0.1832097768783569,0.1903588771820068,0.2046507878904882,363,2620
HSI,252,5,Mamba,2008_Financial_Crisis,0.0446697063744068,0.9296883940696716,0.0603088055384626,363,2620
HSI,252,5,SNN,2008_Financial_Crisis,0.1407001316547393,0.4075713157653808,0.1750592929579699,363,2620
HSI,252,5,Ensemble,2008_Financial_Crisis,0.0570573508739471,0.8958047032356262,0.0734160838452203,363,2620
HSI,252,10,ARIMA,2008_Financial_Crisis,0.0516490002582003,0.9201860428427404,0.0644089396075883,367,2620
HSI,252,10,Bi-RNN,2008_Financial_Crisis,0.0591989755630493,0.9015318155288696,0.0709265545454485,358,2620
HSI,252,10,Bi-GRU,2008_Financial_Crisis,0.0690913796424865,0.8648465275764465,0.0830949410203978,358,2620
HSI,252,10,Bi-LSTM,2008_Financial_Crisis,0.0593092441558837,0.8831547498703003,0.0772620975443247,358,2620
HSI,252,10,PatchTST,2008_Financial_Crisis,0.1522382795810699,0.3716444373130798,0.1791693431262518,358,2620
HSI,252,10,Mamba,2008_Financial_Crisis,0.0610272511839866,0.8714260458946228,0.0810470950925466,358,2620
HSI,252,10,SNN,2008_Financial_Crisis,0.1482136696577072,0.3498179912567138,0.1822545740445764,358,2620
HSI,252,10,Ensemble,2008_Financial_Crisis,0.0633485168218612,0.8738242983818054,0.0802876679135196,358,2620
HSI,30,1,ARIMA,2010_Euro_Debt_Crisis,0.0092605646698619,0.9739762518081844,0.011991266847731,555,2620
HSI,30,1,Bi-RNN,2010_Euro_Debt_Crisis,0.0095082065090537,0.9730229377746582,0.0122089217629396,555,2620
HSI,30,1,Bi-GRU,2010_Euro_Debt_Crisis,0.0098387775942683,0.9703714847564696,0.0127948437929136,555,2620
HSI,30,1,Bi-LSTM,2010_Euro_Debt_Crisis,0.0105170793831348,0.968249261379242,0.0132451529772744,555,2620
HSI,30,1,PatchTST,2010_Euro_Debt_Crisis,0.0222708284854888,0.8603368997573853,0.0277792761060402,555,2620
