Market,Window,Horizon,Model,Period,MAE,R2,RMSE,N_samples
SP500,120,10,PatchTST,2023_AI_Wave,0.022115157917141914,0.5571151971817017,0.027227406476716867,241
SP500,120,10,Mamba,2023_AI_Wave,0.018703585490584373,0.708633542060852,0.02208414667480969,241
SP500,120,10,SNN,2023_AI_Wave,0.029221832752227783,0.13805264234542847,0.03798404844085623,241
SP500,120,10,Ensemble,2023_AI_Wave,0.022788459435105324,0.5384489297866821,0.027795260173072968,241
SP500,252,1,ARIMA,2023_AI_Wave,0.005086519968577971,0.976975317039314,0.006440870348099375,250
SP500,252,1,Bi-RNN,2023_AI_Wave,0.009178882464766502,0.9303205013275146,0.011204702294674308,250
SP500,252,1,Bi-GRU,2023_AI_Wave,0.007666433230042458,0.950086772441864,0.009483211958432231,250
SP500,252,1,Bi-LSTM,2023_AI_Wave,0.010713531635701656,0.9038711190223694,0.013160571222034246,250
SP500,252,1,PatchTST,2023_AI_Wave,0.029860500246286392,0.2837321162223816,0.03592406687846165,250
SP500,252,1,Mamba,2023_AI_Wave,0.005772152915596962,0.9706630110740662,0.007270352898417867,250
SP500,252,1,SNN,2023_AI_Wave,0.02597888559103012,0.4283168315887451,0.032094117943340904,250
SP500,252,1,Ensemble,2023_AI_Wave,0.012326478958129883,0.8711154460906982,0.015238709589634861,250
SP500,252,5,ARIMA,2023_AI_Wave,0.011927924681524323,0.8788444608186247,0.014774723599469764,250
SP500,252,5,Bi-RNN,2023_AI_Wave,0.01870088279247284,0.7197529077529907,0.021967548862902576,246
SP500,252,5,Bi-GRU,2023_AI_Wave,0.013424172066152096,0.8424937725067139,0.016468721861550597,246
SP500,252,5,Bi-LSTM,2023_AI_Wave,0.014778073877096176,0.7996278405189514,0.01857503838415427,246
SP500,252,5,PatchTST,2023_AI_Wave,0.05319969728589058,-1.1338560581207275,0.060616879601427316,246
SP500,252,5,Mamba,2023_AI_Wave,0.014912603422999382,0.8118510246276855,0.017999561633388617,246
SP500,252,5,SNN,2023_AI_Wave,0.03689354658126831,-0.09411847591400146,0.04340534270509308,246
SP500,252,5,Ensemble,2023_AI_Wave,0.02301114611327648,0.5661602020263672,0.027332270503104387,246
SP500,252,10,ARIMA,2023_AI_Wave,0.0179708260659888,0.7520866041371026,0.021134779675368257,250
SP500,252,10,Bi-RNN,2023_AI_Wave,0.023890458047389984,0.5233820676803589,0.02824529215261228,241
SP500,252,10,Bi-GRU,2023_AI_Wave,0.021782634779810905,0.6103108525276184,0.025539949452474158,241
SP500,252,10,Bi-LSTM,2023_AI_Wave,0.03334040194749832,0.08594018220901489,0.03911543626914604,241
SP500,252,10,PatchTST,2023_AI_Wave,0.03611399605870247,-0.10262548923492432,0.04296105082849531,241
SP500,252,10,Mamba,2023_AI_Wave,0.019543802365660667,0.679826557636261,0.023150135218940392,241
SP500,252,10,SNN,2023_AI_Wave,0.07944006472826004,-3.350375175476074,0.08533441733640973,241
SP500,252,10,Ensemble,2023_AI_Wave,0.032394081354141235,0.1450570821762085,0.03782939861602556,241
HSI,30,1,ARIMA,2008_Financial_Crisis,0.018935303144181174,0.9872772018847812,0.02571568192601962,367
HSI,30,1,Bi-RNN,2008_Financial_Crisis,0.02401273511350155,0.9805710911750793,0.031778317655188876,367
HSI,30,1,Bi-GRU,2008_Financial_Crisis,0.0222907904535532,0.9837903380393982,0.02902642228616342,367
HSI,30,1,Bi-LSTM,2008_Financial_Crisis,0.026775848120450974,0.9740012884140015,0.036760611209677094,367
HSI,30,1,PatchTST,2008_Financial_Crisis,0.10220766067504883,0.738935649394989,0.11648781434270628,367
HSI,30,1,Mamba,2008_Financial_Crisis,0.030866380780935287,0.9628336429595947,0.0439522962848888,367
HSI,30,1,SNN,2008_Financial_Crisis,0.07009933143854141,0.8664200901985168,0.08332537883802042,367
HSI,30,1,Ensemble,2008_Financial_Crisis,0.030750004574656487,0.9708465337753296,0.03892707296679176,367
HSI,30,5,ARIMA,2008_Financial_Crisis,0.03760808529954313,0.9537139869267627,0.04904916452902655,367
HSI,30,5,Bi-RNN,2008_Financial_Crisis,0.06017607823014259,0.8890590071678162,0.07575533450793559,363
HSI,30,5,Bi-GRU,2008_Financial_Crisis,0.0470789298415184,0.9348878860473633,0.058036067532221486,363
HSI,30,5,Bi-LSTM,2008_Financial_Crisis,0.04982047155499458,0.9193592071533203,0.06458690875998002,363
HSI,30,5,PatchTST,2008_Financial_Crisis,0.06455234438180923,0.8779023885726929,0.07947319352143432,363
HSI,30,5,Mamba,2008_Financial_Crisis,0.04968293383717537,0.9188820123672485,0.06477772729628183,363
HSI,30,5,SNN,2008_Financial_Crisis,0.063576839864254,0.8638306856155396,0.08392797838743606,363
HSI,30,5,Ensemble,2008_Financial_Crisis,0.04772492125630379,0.9268993735313416,0.0614932777261855,363
HSI,30,10,ARIMA,2008_Financial_Crisis,0.05118604857603241,0.9196694972582032,0.06461702662645849,367
HSI,30,10,Bi-RNN,2008_Financial_Crisis,0.05053580924868584,0.9192013144493103,0.0642485188659503,358
HSI,30,10,Bi-GRU,2008_Financial_Crisis,0.05490245670080185,0.9128029346466064,0.06674395620540333,358
HSI,30,10,Bi-LSTM,2008_Financial_Crisis,0.0587298646569252,0.8859331011772156,0.07633799387600443,358
HSI,30,10,PatchTST,2008_Financial_Crisis,0.0996791273355484,0.7242041826248169,0.11870111632571378,358
HSI,30,10,Mamba,2008_Financial_Crisis,0.06645027548074722,0.8533837795257568,0.08654699338587032,358
HSI,30,10,SNN,2008_Financial_Crisis,0.08203929662704468,0.7822684049606323,0.10546823784032729,358
HSI,30,10,Ensemble,2008_Financial_Crisis,0.05557645857334137,0.898342490196228,0.07206603466560309,358
HSI,60,1,ARIMA,2008_Financial_Crisis,0.019122186509867075,0.9873442330728436,0.02564784978986515,367
HSI,60,1,Bi-RNN,2008_Financial_Crisis,0.02324221283197403,0.9827594757080078,0.02993516492864409,367
HSI,60,1,Bi-GRU,2008_Financial_Crisis,0.023867733776569366,0.9816989898681641,0.030842135728039097,367
HSI,60,1,Bi-LSTM,2008_Financial_Crisis,0.030298471450805664,0.9674124121665955,0.04115598085423332,367
HSI,60,1,PatchTST,2008_Financial_Crisis,0.08430515974760056,0.8135157227516174,0.09845274360642195,367
HSI,60,1,Mamba,2008_Financial_Crisis,0.02802599035203457,0.9728564620018005,0.0375612534748188,367
HSI,60,1,SNN,2008_Financial_Crisis,0.08097628504037857,0.7744970321655273,0.10826368806008947,367
HSI,60,1,Ensemble,2008_Financial_Crisis,0.033439889550209045,0.9623681306838989,0.044226717648101786,367
HSI,60,5,ARIMA,2008_Financial_Crisis,0.03731457188829617,0.9559693256985449,0.047839253668157874,367
HSI,60,5,Bi-RNN,2008_Financial_Crisis,0.04054984450340271,0.9460770487785339,0.05281458600145576,363
HSI,60,5,Bi-GRU,2008_Financial_Crisis,0.04814894124865532,0.9324586987495422,0.05910876748944819,363
HSI,60,5,Bi-LSTM,2008_Financial_Crisis,0.09037908911705017,0.7814455628395081,0.10632783198824275,363
HSI,60,5,PatchTST,2008_Financial_Crisis,0.09816396236419678,0.742111325263977,0.11550034524352011,363
HSI,60,5,Mamba,2008_Financial_Crisis,0.047809552401304245,0.9236882328987122,0.06282940129499529,363
HSI,60,5,SNN,2008_Financial_Crisis,0.08803773671388626,0.7491767406463623,0.11390716184766539,363
HSI,60,5,Ensemble,2008_Financial_Crisis,0.05527600273489952,0.904449999332428,0.07030439992448015,363
HSI,60,10,ARIMA,2008_Financial_Crisis,0.052240092192385366,0.9183081766082136,0.06516224258976563,367
HSI,60,10,Bi-RNN,2008_Financial_Crisis,0.05901065096259117,0.9001019597053528,0.07143966561240554,358
HSI,60,10,Bi-GRU,2008_Financial_Crisis,0.0708865076303482,0.8596013784408569,0.08469200046218774,358
HSI,60,10,Bi-LSTM,2008_Financial_Crisis,0.05777852237224579,0.8937262296676636,0.07368413467180365,358
HSI,60,10,PatchTST,2008_Financial_Crisis,0.11560861021280289,0.649432897567749,0.1338278651527247,358
HSI,60,10,Mamba,2008_Financial_Crisis,0.07273194938898087,0.8387235403060913,0.09077085153113892,358
HSI,60,10,SNN,2008_Financial_Crisis,0.10267289727926254,0.6709221601486206,0.1296612707293639,358
HSI,60,10,Ensemble,2008_Financial_Crisis,0.06783419847488403,0.8617439270019531,0.08404329639400203,358
HSI,90,1,ARIMA,2008_Financial_Crisis,0.018234904848259098,0.9890746935506686,0.023829972503588114,367
HSI,90,1,Bi-RNN,2008_Financial_Crisis,0.022172080352902412,0.9841693043708801,0.028685121299078627,367
HSI,90,1,Bi-GRU,2008_Financial_Crisis,0.024787362664937973,0.9804627895355225,0.03186679095383682,367
HSI,90,1,Bi-LSTM,2008_Financial_Crisis,0.03094755858182907,0.9658383131027222,0.04213822553537497,367
HSI,90,1,PatchTST,2008_Financial_Crisis,0.09606263041496277,0.7364311814308167,0.117045232723113,367
HSI,90,1,Mamba,2008_Financial_Crisis,0.02913399413228035,0.9701088070869446,0.03941652091821308,367
HSI,90,1,SNN,2008_Financial_Crisis,0.09818675369024277,0.7219065427780151,0.12022702692244455,367
HSI,90,1,Ensemble,2008_Financial_Crisis,0.03947017341852188,0.9511098861694336,0.05041006493218363,367
HSI,90,5,ARIMA,2008_Financial_Crisis,0.03670105687956586,0.9568455546474945,0.04736085096319499,367
HSI,90,5,Bi-RNN,2008_Financial_Crisis,0.04391875118017197,0.9393930435180664,0.0559922964340647,363
HSI,90,5,Bi-GRU,2008_Financial_Crisis,0.0628720223903656,0.8840848207473755,0.07743500349940582,363
HSI,90,5,Bi-LSTM,2008_Financial_Crisis,0.05619518831372261,0.9047071933746338,0.0702097095050179,363
HSI,90,5,PatchTST,2008_Financial_Crisis,0.12898516654968262,0.5913492441177368,0.14539292939915494,363
HSI,90,5,Mamba,2008_Financial_Crisis,0.09253723174333572,0.7755216956138611,0.10775919318560914,363
HSI,90,5,SNN,2008_Financial_Crisis,0.11745009571313858,0.6322907209396362,0.1379175219360447,363
HSI,90,5,Ensemble,2008_Financial_Crisis,0.0776764377951622,0.8349987268447876,0.09238699183779134,363
HSI,90,10,ARIMA,2008_Financial_Crisis,0.05201466320801849,0.9196802723961581,0.06461269277628909,367
HSI,90,10,Bi-RNN,2008_Financial_Crisis,0.11722371727228165,0.6538707613945007,0.13297809067091157,358
HSI,90,10,Bi-GRU,2008_Financial_Crisis,0.06305476278066635,0.8880509734153748,0.07562600682904616,358
HSI,90,10,Bi-LSTM,2008_Financial_Crisis,0.056658655405044556,0.8964876532554626,0.07272053919887347,358
HSI,90,10,PatchTST,2008_Financial_Crisis,0.1602056622505188,0.37358802556991577,0.1788920334410601,358
HSI,90,10,Mamba,2008_Financial_Crisis,0.07725721597671509,0.807283878326416,0.09922474576450638,358
HSI,90,10,SNN,2008_Financial_Crisis,0.1760573536157608,0.25498801469802856,0.19509340395233002,358
HSI,90,10,Ensemble,2008_Financial_Crisis,0.09549819678068161,0.7561542987823486,0.11161395239492222,358
HSI,120,1,ARIMA,2008_Financial_Crisis,0.01827772000140724,0.989066630319311,0.023838764528914983,367
HSI,120,1,Bi-RNN,2008_Financial_Crisis,0.023079199716448784,0.982911229133606,0.029803147510550264,367
HSI,120,1,Bi-GRU,2008_Financial_Crisis,0.026430651545524597,0.978299617767334,0.0335845947265625,367
HSI,120,1,Bi-LSTM,2008_Financial_Crisis,0.030991237610578537,0.9657150506973267,0.04221418936109191,367
HSI,120,1,PatchTST,2008_Financial_Crisis,0.16671057045459747,0.3422839641571045,0.1848953251540673,367
HSI,120,1,Mamba,2008_Financial_Crisis,0.04302498325705528,0.9344506859779358,0.05837014567132332,367
HSI,120,1,SNN,2008_Financial_Crisis,0.0917995348572731,0.7517076134681702,0.11360264272394632,367
HSI,120,1,Ensemble,2008_Financial_Crisis,0.045331571251153946,0.9406375288963318,0.055547254962801954,367
HSI,120,5,ARIMA,2008_Financial_Crisis,0.036846296969220475,0.9570110202836478,0.0472699667031647,367
HSI,120,5,Bi-RNN,2008_Financial_Crisis,0.039092231541872025,0.9530240297317505,0.04929524855416855,363
HSI,120,5,Bi-GRU,2008_Financial_Crisis,0.061002641916275024,0.889647364616394,0.07555417716901508,363
HSI,120,5,Bi-LSTM,2008_Financial_Crisis,0.04966392368078232,0.9191210865974426,0.06468220301492848,363
HSI,120,5,PatchTST,2008_Financial_Crisis,0.19641536474227905,-0.01970195770263672,0.22966973761561774,363
HSI,120,5,Mamba,2008_Financial_Crisis,0.04205704480409622,0.9419772624969482,0.05478557239721209,363
HSI,120,5,SNN,2008_Financial_Crisis,0.10325761139392853,0.6938153505325317,0.1258516209568061,363
HSI,120,5,Ensemble,2008_Financial_Crisis,0.06888285279273987,0.8569879531860352,0.08601089345424408,363
HSI,120,10,ARIMA,2008_Financial_Crisis,0.051926773734102254,0.9190112868442063,0.06488121538341081,367
HSI,120,10,Bi-RNN,2008_Financial_Crisis,0.04983442649245262,0.919752299785614,0.0640290789536334,358
HSI,120,10,Bi-GRU,2008_Financial_Crisis,0.09698756039142609,0.753214955329895,0.11228464611187738,358
HSI,120,10,Bi-LSTM,2008_Financial_Crisis,0.054248884320259094,0.9051048755645752,0.06962783914312783,358
HSI,120,10,PatchTST,2008_Financial_Crisis,0.17870087921619415,0.2145403027534485,0.20031935407841386,358
HSI,120,10,Mamba,2008_Financial_Crisis,0.10232586413621902,0.6730589866638184,0.12923961939067782,358
HSI,120,10,SNN,2008_Financial_Crisis,0.09688723832368851,0.7134122848510742,0.1210012274723708,358
HSI,120,10,Ensemble,2008_Financial_Crisis,0.08276458829641342,0.7952940464019775,0.10226480955785253,358
HSI,252,1,ARIMA,2008_Financial_Crisis,0.017995961099542924,0.9891514707434335,0.023746092746794303,367
HSI,252,1,Bi-RNN,2008_Financial_Crisis,0.023482974618673325,0.9825832843780518,0.03008778621280312,367
HSI,252,1,Bi-GRU,2008_Financial_Crisis,0.024630893021821976,0.9802741408348083,0.032020231640094286,367
HSI,252,1,Bi-LSTM,2008_Financial_Crisis,0.05638163536787033,0.9028029441833496,0.07107769646015404,367
HSI,252,1,PatchTST,2008_Financial_Crisis,0.12475860118865967,0.531600832939148,0.15603239881404682,367
HSI,252,1,Mamba,2008_Financial_Crisis,0.02388235367834568,0.9811463952064514,0.03130431037951284,367
HSI,252,1,SNN,2008_Financial_Crisis,0.12030813097953796,0.5703930854797363,0.14943156420359438,367
HSI,252,1,Ensemble,2008_Financial_Crisis,0.03476344048976898,0.9608475565910339,0.04511138602109081,367
HSI,252,5,ARIMA,2008_Financial_Crisis,0.036547722767354594,0.9576946746820996,0.04689259284488389,367
HSI,252,5,Bi-RNN,2008_Financial_Crisis,0.04032483324408531,0.9474499225616455,0.05213792021560226,363
HSI,252,5,Bi-GRU,2008_Financial_Crisis,0.04742199555039406,0.9342978000640869,0.0582984616346903,363
HSI,252,5,Bi-LSTM,2008_Financial_Crisis,0.0638761967420578,0.8660472631454468,0.08324208298958098,363
HSI,252,5,PatchTST,2008_Financial_Crisis,0.18320977687835693,0.19035887718200684,0.20465078789048827,363
HSI,252,5,Mamba,2008_Financial_Crisis,0.044669706374406815,0.9296883940696716,0.06030880553846261,363
HSI,252,5,SNN,2008_Financial_Crisis,0.14070013165473938,0.40757131576538086,0.1750592929579699,363
HSI,252,5,Ensemble,2008_Financial_Crisis,0.057057350873947144,0.8958047032356262,0.07341608384522036,363
HSI,252,10,ARIMA,2008_Financial_Crisis,0.051649000258200344,0.9201860428427405,0.06440893960758837,367
HSI,252,10,Bi-RNN,2008_Financial_Crisis,0.059198975563049316,0.9015318155288696,0.07092655454544858,358
HSI,252,10,Bi-GRU,2008_Financial_Crisis,0.06909137964248657,0.8648465275764465,0.08309494102039783,358
HSI,252,10,Bi-LSTM,2008_Financial_Crisis,0.05930924415588379,0.8831547498703003,0.07726209754432471,358
HSI,252,10,PatchTST,2008_Financial_Crisis,0.15223827958106995,0.37164443731307983,0.17916934312625185,358
HSI,252,10,Mamba,2008_Financial_Crisis,0.061027251183986664,0.8714260458946228,0.08104709509254666,358
HSI,252,10,SNN,2008_Financial_Crisis,0.14821366965770721,0.34981799125671387,0.1822545740445764,358
HSI,252,10,Ensemble,2008_Financial_Crisis,0.06334851682186127,0.8738242983818054,0.08028766791351966,358
HSI,30,1,ARIMA,2010_Euro_Debt_Crisis,0.009260564669861939,0.9739762518081843,0.011991266847731004,555
HSI,30,1,Bi-RNN,2010_Euro_Debt_Crisis,0.009508206509053707,0.9730229377746582,0.012208921762939631,555
HSI,30,1,Bi-GRU,2010_Euro_Debt_Crisis,0.009838777594268322,0.9703714847564697,0.012794843792913655,555
HSI,30,1,Bi-LSTM,2010_Euro_Debt_Crisis,0.010517079383134842,0.9682492613792419,0.013245152977274402,555
HSI,30,1,PatchTST,2010_Euro_Debt_Crisis,0.02227082848548889,0.8603368997573853,0.0277792761060402,555
HSI,30,1,Mamba,2010_Euro_Debt_Crisis,0.009324169717729092,0.9739434123039246,0.011998834789775807,555
HSI,30,1,SNN,2010_Euro_Debt_Crisis,0.02508596144616604,0.8339674472808838,0.030288433006545223,555
HSI,30,1,Ensemble,2010_Euro_Debt_Crisis,0.011977477930486202,0.9582827687263489,0.015182306777322659,555
HSI,30,5,ARIMA,2010_Euro_Debt_Crisis,0.020865230871902434,0.8599382061007612,0.027818902083220545,555
HSI,30,5,Bi-RNN,2010_Euro_Debt_Crisis,0.02106536738574505,0.8736223578453064,0.026506426077553925,551
HSI,30,5,Bi-GRU,2010_Euro_Debt_Crisis,0.020998850464820862,0.8748666048049927,0.026375618001894748,551
HSI,30,5,Bi-LSTM,2010_Euro_Debt_Crisis,0.021313318982720375,0.8719867467880249,0.026677399602842662,551
HSI,30,5,PatchTST,2010_Euro_Debt_Crisis,0.038324907422065735,0.5973340272903442,0.04731387579913101,551
HSI,30,5,Mamba,2010_Euro_Debt_Crisis,0.02077256701886654,0.8760462403297424,0.026251002694177922,551
HSI,30,5,SNN,2010_Euro_Debt_Crisis,0.031906113028526306,0.7352094650268555,0.038367837481798374,551
HSI,30,5,Ensemble,2010_Euro_Debt_Crisis,0.02200951613485813,0.8656545877456665,0.027329234544963124,551
HSI,30,10,ARIMA,2010_Euro_Debt_Crisis,0.029966277737354656,0.7222527548308582,0.03917464086052228,555
HSI,30,10,Bi-RNN,2010_Euro_Debt_Crisis,0.0289369598031044,0.7680606245994568,0.03603613653116028,546
HSI,30,10,Bi-GRU,2010_Euro_Debt_Crisis,0.02979748696088791,0.7524346113204956,0.037230247728441974,546
HSI,30,10,Bi-LSTM,2010_Euro_Debt_Crisis,0.030570078641176224,0.7461506724357605,0.03769979598504929,546
HSI,30,10,PatchTST,2010_Euro_Debt_Crisis,0.03492077440023422,0.674195408821106,0.04271000339980875,546
HSI,30,10,Mamba,2010_Euro_Debt_Crisis,0.02900835871696472,0.7616707682609558,0.03652915540091704,546
HSI,30,10,SNN,2010_Euro_Debt_Crisis,0.03639049082994461,0.6699213981628418,0.042989232859982636,546
HSI,30,10,Ensemble,2010_Euro_Debt_Crisis,0.029382051900029182,0.7633035182952881,0.03640381729968068,546
HSI,60,1,ARIMA,2010_Euro_Debt_Crisis,0.00888460988046505,0.975709367380237,0.011585093853568049,555
HSI,60,1,Bi-RNN,2010_Euro_Debt_Crisis,0.009000414051115513,0.9746819734573364,0.01182756406994584,555
HSI,60,1,Bi-GRU,2010_Euro_Debt_Crisis,0.009171069599688053,0.9743971228599548,0.01189391042157151,555
HSI,60,1,Bi-LSTM,2010_Euro_Debt_Crisis,0.009648972190916538,0.9720128774642944,0.012435387091248959,555
HSI,60,1,PatchTST,2010_Euro_Debt_Crisis,0.02039390616118908,0.8831130266189575,0.025413428437851233,555
HSI,60,1,Mamba,2010_Euro_Debt_Crisis,0.010642899200320244,0.9674296379089355,0.01341502932386898,555
HSI,60,1,SNN,2010_Euro_Debt_Crisis,0.03367825597524643,0.709665060043335,0.04005251199178113,555
HSI,60,1,Ensemble,2010_Euro_Debt_Crisis,0.012263033539056778,0.9578532576560974,0.015260265278933281,555
HSI,60,5,ARIMA,2010_Euro_Debt_Crisis,0.02066160371096596,0.8761186690867298,0.026162730940651222,555
HSI,60,5,Bi-RNN,2010_Euro_Debt_Crisis,0.02087622880935669,0.8737139701843262,0.026496820205353332,551
HSI,60,5,Bi-GRU,2010_Euro_Debt_Crisis,0.020725160837173462,0.8774200081825256,0.02610513148567276,551
HSI,60,5,Bi-LSTM,2010_Euro_Debt_Crisis,0.021984156221151352,0.865527331829071,0.027342177882299916,551
HSI,60,5,PatchTST,2010_Euro_Debt_Crisis,0.027293603867292404,0.7980786561965942,0.033504814216703434,551
HSI,60,5,Mamba,2010_Euro_Debt_Crisis,0.02166431024670601,0.8690690994262695,0.026979700925347263,551
HSI,60,5,SNN,2010_Euro_Debt_Crisis,0.032604288309812546,0.7187178134918213,0.039544602488384206,551
HSI,60,5,Ensemble,2010_Euro_Debt_Crisis,0.02135884389281273,0.8720965385437012,0.026665957399602425,551
HSI,60,10,ARIMA,2010_Euro_Debt_Crisis,0.029428207582786168,0.7580412020047669,0.03656376026959074,555
HSI,60,10,Bi-RNN,2010_Euro_Debt_Crisis,0.02867157757282257,0.7659838795661926,0.03619710737090986,546
HSI,60,10,Bi-GRU,2010_Euro_Debt_Crisis,0.029632648453116417,0.7452050447463989,0.037769950835962546,546
HSI,60,10,Bi-LSTM,2010_Euro_Debt_Crisis,0.03170301765203476,0.7185846567153931,0.039693998422871656,546
HSI,60,10,PatchTST,2010_Euro_Debt_Crisis,0.033135805279016495,0.6848349571228027,0.04200683936953018,546
HSI,60,10,Mamba,2010_Euro_Debt_Crisis,0.030369115993380547,0.7421996593475342,0.0379920499153164,546
HSI,60,10,SNN,2010_Euro_Debt_Crisis,0.038390371948480606,0.6213680505752563,0.046042576160732984,546
HSI,60,10,Ensemble,2010_Euro_Debt_Crisis,0.028007304295897484,0.7788370251655579,0.035189020592584226,546
HSI,90,1,ARIMA,2010_Euro_Debt_Crisis,0.0088996452109285,0.9753514352308599,0.011670137199146571,555
HSI,90,1,Bi-RNN,2010_Euro_Debt_Crisis,0.009367161430418491,0.9734367728233337,0.01211491518608722,555
HSI,90,1,Bi-GRU,2010_Euro_Debt_Crisis,0.009300814010202885,0.9736823439598083,0.012058788433919233,555
HSI,90,1,Bi-LSTM,2010_Euro_Debt_Crisis,0.009987731464207172,0.9707414507865906,0.012714709310143155,555
HSI,90,1,PatchTST,2010_Euro_Debt_Crisis,0.0257443618029356,0.8142285346984863,0.03203831586011966,555
HSI,90,1,Mamba,2010_Euro_Debt_Crisis,0.009443262591958046,0.9725732207298279,0.012310273954420138,555
HSI,90,1,SNN,2010_Euro_Debt_Crisis,0.030243640765547752,0.728469729423523,0.03873372298000031,555
HSI,90,1,Ensemble,2010_Euro_Debt_Crisis,0.012620623223483562,0.9531307816505432,0.016092518231558033,555
HSI,90,5,ARIMA,2010_Euro_Debt_Crisis,0.020677787254572602,0.8760693336723974,0.026167940041480722,555
HSI,90,5,Bi-RNN,2010_Euro_Debt_Crisis,0.020592251792550087,0.8767350316047668,0.026177968020535992,551
HSI,90,5,Bi-GRU,2010_Euro_Debt_Crisis,0.02083609066903591,0.875974714756012,0.02625857939440137,551
HSI,90,5,Bi-LSTM,2010_Euro_Debt_Crisis,0.02185739576816559,0.8653749227523804,0.027357664144378343,551
HSI,90,5,PatchTST,2010_Euro_Debt_Crisis,0.029260285198688507,0.7555205225944519,0.03686695379074804,551
HSI,90,5,Mamba,2010_Euro_Debt_Crisis,0.020802680402994156,0.8761975765228271,0.026234976339647727,551
HSI,90,5,SNN,2010_Euro_Debt_Crisis,0.03601368889212608,0.6257318258285522,0.045614980404146195,551
HSI,90,5,Ensemble,2010_Euro_Debt_Crisis,0.022170579060912132,0.8635362982749939,0.02754385036586714,551
HSI,90,10,ARIMA,2010_Euro_Debt_Crisis,0.029635979473286025,0.7585058949294647,0.03652863220927302,555
HSI,90,10,Bi-RNN,2010_Euro_Debt_Crisis,0.02874034456908703,0.7651634216308594,0.036260503275462465,546
HSI,90,10,Bi-GRU,2010_Euro_Debt_Crisis,0.029116708785295486,0.7651458978652954,0.036261861302918384,546
HSI,90,10,Bi-LSTM,2010_Euro_Debt_Crisis,0.030872659757733345,0.7397555112838745,0.03817172048805248,546
HSI,90,10,PatchTST,2010_Euro_Debt_Crisis,0.04541527107357979,0.4363865852355957,0.056174812797154666,546
HSI,90,10,Mamba,2010_Euro_Debt_Crisis,0.029762927442789078,0.7621872425079346,0.03648955563638463,546
HSI,90,10,SNN,2010_Euro_Debt_Crisis,0.04095843806862831,0.5284656286239624,0.05138160626487801,546
HSI,90,10,Ensemble,2010_Euro_Debt_Crisis,0.028292670845985413,0.772080659866333,0.03572247911589741,546
HSI,120,1,ARIMA,2010_Euro_Debt_Crisis,0.008819107190103252,0.9759496258330719,0.011527657439555751,555
HSI,120,1,Bi-RNN,2010_Euro_Debt_Crisis,0.009953171946108341,0.9695189595222473,0.012977624205802937,555
HSI,120,1,Bi-GRU,2010_Euro_Debt_Crisis,0.00941902119666338,0.9727095365524292,0.01227963966853927,555
HSI,120,1,Bi-LSTM,2010_Euro_Debt_Crisis,0.009824560023844242,0.9712491631507874,0.01260391101330763,555
HSI,120,1,PatchTST,2010_Euro_Debt_Crisis,0.02450631372630596,0.8324183225631714,0.03042939989054434,555
HSI,120,1,Mamba,2010_Euro_Debt_Crisis,0.009225868619978428,0.9732632040977478,0.012154438448989726,555
HSI,120,1,SNN,2010_Euro_Debt_Crisis,0.03736872598528862,0.5864620208740234,0.047801090890221776,555
HSI,120,1,Ensemble,2010_Euro_Debt_Crisis,0.012699435465037823,0.9515201449394226,0.01636668466094876,555
HSI,120,5,ARIMA,2010_Euro_Debt_Crisis,0.02038323594663903,0.8802785937401211,0.025719708871737832,555
HSI,120,5,Bi-RNN,2010_Euro_Debt_Crisis,0.020482389256358147,0.8771577477455139,0.026133040717971626,551
HSI,120,5,Bi-GRU,2010_Euro_Debt_Crisis,0.020712902769446373,0.8761858940124512,0.02623621323826658,551
HSI,120,5,Bi-LSTM,2010_Euro_Debt_Crisis,0.02188435196876526,0.8659353852272034,0.027300658075363433,551
HSI,120,5,PatchTST,2010_Euro_Debt_Crisis,0.03252987563610077,0.7216655015945435,0.03933685190157019,551
HSI,120,5,Mamba,2010_Euro_Debt_Crisis,0.021108219400048256,0.8746544718742371,0.026397966372569363,551
HSI,120,5,SNN,2010_Euro_Debt_Crisis,0.047854747623205185,0.33005571365356445,0.06102888265792629,551
HSI,120,5,Ensemble,2010_Euro_Debt_Crisis,0.022620199248194695,0.8559194207191467,0.02830210770650376,551
HSI,120,10,ARIMA,2010_Euro_Debt_Crisis,0.029366148582763988,0.7639016466884607,0.03611824359226347,555
HSI,120,10,Bi-RNN,2010_Euro_Debt_Crisis,0.028877148404717445,0.7628937363624573,0.03643531086604217,546
HSI,120,10,Bi-GRU,2010_Euro_Debt_Crisis,0.029431601986289024,0.7625864744186401,0.03645891518355603,546
HSI,120,10,Bi-LSTM,2010_Euro_Debt_Crisis,0.03235076367855072,0.7143406271934509,0.03999219454105566,546
HSI,120,10,PatchTST,2010_Euro_Debt_Crisis,0.04758954420685768,0.3579418659210205,0.059956762777372725,546
HSI,120,10,Mamba,2010_Euro_Debt_Crisis,0.0292524304240942,0.7504184246063232,0.03738154344636871,546
HSI,120,10,SNN,2010_Euro_Debt_Crisis,0.0511036291718483,0.22631657123565674,0.06581617195168744,546
HSI,120,10,Ensemble,2010_Euro_Debt_Crisis,0.029876209795475006,0.7409292459487915,0.03808554471864879,546
HSI,252,1,ARIMA,2010_Euro_Debt_Crisis,0.008599240454492873,0.9770332640982164,0.011264963317538451,555
HSI,252,1,Bi-RNN,2010_Euro_Debt_Crisis,0.009405355900526047,0.9726311564445496,0.012297266399713055,555
